day,state,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost
5,WI,1,1,13,d,0.0,46,41,1,1.0,2.0,0,0,1,3,0,0,2,576
5,WI,1,1,13,d,0.0,46,41,1,1.0,2.0,0,0,1,3,0,0,2,576
5,WI,1,1,13,d,0.0,46,41,1,1.0,2.0,0,0,1,3,0,0,2,576
5,WI,1,1,13,d,0.0,46,41,1,1.0,2.0,0,0,1,3,0,0,2,576
5,WI,1,1,13,d,0.0,46,41,1,1.0,2.0,0,0,1,3,0,0,2,576
2,ME,1,1,17,f,3.0,48,48,0,3.0,2.0,1,0,3,3,1,1,1,571
2,ME,1,1,17,f,3.0,48,48,0,3.0,2.0,0,0,3,3,0,0,1,526
2,ME,1,1,17,f,3.0,48,48,0,3.0,2.0,0,0,3,3,0,0,1,526
2,ME,1,1,17,f,3.0,48,48,0,3.0,2.0,0,0,3,3,0,0,1,526
2,ME,1,1,17,f,3.0,48,48,0,3.0,2.0,0,0,3,3,0,0,1,526
1,NY,1,0,7,e,0.0,54,54,0,0.0,0.0,2,0,1,3,0,0,2,660
1,NY,1,0,7,e,0.0,54,54,0,0.0,0.0,0,0,2,3,0,0,2,638
1,NY,1,0,7,e,0.0,54,54,0,0.0,0.0,0,0,2,3,0,0,1,640
1,NY,1,0,7,e,0.0,54,54,0,0.0,0.0,0,0,2,3,0,0,1,612
1,NY,1,0,7,e,1.0,54,54,0,2.0,8.0,0,0,2,3,0,0,1,615
1,NY,1,0,7,e,1.0,54,54,0,2.0,8.0,0,0,2,3,0,0,1,623
1,NY,1,0,7,e,1.0,54,54,0,2.0,8.0,0,0,2,3,0,0,1,623
4,TN,1,0,8,e,0.0,26,26,0,0.0,0.0,0,0,1,1,0,0,4,625
4,TN,1,0,8,e,0.0,26,26,0,0.0,0.0,0,0,1,1,0,0,2,613
4,TN,1,0,8,e,0.0,26,26,0,1.0,1.0,0,0,1,1,0,0,2,608
2,OH,1,0,17,e,0.0,50,50,0,2.0,3.0,2,1,2,1,1,3,3,635
2,OH,1,0,17,e,0.0,50,50,0,2.0,3.0,2,1,2,3,1,3,3,637
0,MO,1,0,7,e,0.0,20,20,0,3.0,3.0,1,0,3,3,0,2,1,647
0,MO,1,0,7,e,0.0,20,20,0,3.0,3.0,1,0,3,3,0,2,2,647
0,MO,1,0,7,e,0.0,20,20,0,3.0,3.0,1,0,2,2,0,2,2,655
4,NY,1,1,13,f,2.0,74,74,0,3.0,11.0,1,0,3,3,1,1,2,619
4,NY,1,1,13,f,2.0,74,74,0,3.0,11.0,1,0,3,3,1,0,2,625
1,DC,1,1,16,e,0.0,36,36,0,0.0,0.0,0,0,1,1,0,0,2,647
1,DC,1,1,16,e,0.0,36,36,0,0.0,0.0,0,0,1,2,0,0,2,653
1,DC,1,1,16,e,0.0,36,36,0,0.0,0.0,0,0,1,2,0,0,2,653
0,KS,1,1,8,g,4.0,33,33,0,4.0,6.0,1,0,3,3,0,2,2,597
0,KS,1,1,8,g,4.0,33,33,0,4.0,6.0,1,1,3,3,0,2,2,605
3,WA,1,1,7,f,0.0,35,35,0,1.0,3.0,1,0,1,1,0,0,1,615
3,WA,1,1,7,f,0.0,35,35,0,1.0,3.0,1,0,1,1,0,0,2,622
3,WA,1,1,7,f,0.0,35,35,0,1.0,3.0,1,0,1,1,0,0,2,619
2,AR,1,1,2,f,0.0,21,19,1,2.0,5.0,2,1,2,3,1,1,2,684
2,AR,1,1,2,f,0.0,21,19,1,2.0,5.0,2,1,2,3,1,1,1,688
0,NY,1,0,8,e,0.0,64,64,0,0.0,0.0,1,0,2,2,0,2,1,657
0,NY,1,0,8,e,0.0,64,64,0,0.0,0.0,1,0,2,2,0,0,2,658
0,PA,1,1,14,f,0.0,44,44,0,1.0,0.0,0,0,1,1,0,0,1,613
0,PA,1,1,14,f,0.0,44,44,0,1.0,0.0,0,0,1,1,0,0,2,598
0,PA,1,1,14,f,0.0,44,44,0,1.0,0.0,0,0,1,1,0,0,2,614
0,NY,1,1,9,f,2.0,36,36,0,1.0,1.0,2,1,3,3,1,0,2,652
0,NY,1,1,9,f,2.0,36,36,0,1.0,1.0,2,1,1,3,0,0,2,635
0,PA,1,0,12,f,0.0,24,24,0,3.0,1.0,2,0,3,3,0,1,4,675
0,PA,1,0,12,f,0.0,24,24,0,3.0,1.0,0,0,3,3,0,0,2,625
0,PA,1,0,12,f,0.0,24,24,0,3.0,1.0,0,0,3,3,0,0,2,625
0,PA,1,0,12,f,0.0,24,24,0,3.0,1.0,0,0,3,3,0,0,2,624
0,PA,1,0,12,f,0.0,24,24,0,3.0,1.0,0,0,3,3,0,0,2,624
0,PA,1,0,12,f,0.0,24,24,0,3.0,1.0,0,0,2,3,0,0,2,618
0,PA,1,0,12,f,0.0,24,24,0,3.0,1.0,0,0,2,3,0,0,2,622
2,MD,1,1,7,f,1.0,75,75,0,4.0,9.0,1,0,3,3,1,2,4,651
2,MD,1,1,7,f,1.0,75,75,0,4.0,9.0,1,0,4,3,1,2,1,645
2,MD,1,1,7,f,1.0,75,75,0,4.0,9.0,1,0,4,3,1,2,1,645
2,MD,1,1,7,f,1.0,75,75,0,4.0,9.0,1,0,4,3,1,2,1,645
2,MD,1,1,7,f,1.0,75,75,0,4.0,9.0,1,0,4,3,1,2,1,645
2,MD,1,1,7,f,1.0,75,75,0,4.0,9.0,1,0,4,3,1,2,1,645
2,MD,1,1,7,f,1.0,75,75,0,4.0,9.0,1,0,4,3,1,2,1,652
2,PA,1,0,6,e,0.0,48,48,0,1.0,2.0,0,0,1,1,0,0,2,677
2,PA,1,0,6,e,0.0,48,48,0,1.0,2.0,0,0,1,1,0,0,2,641
2,PA,2,0,6,e,0.0,48,21,0,1.0,2.0,0,0,1,1,0,0,2,681
2,PA,1,1,7,f,2.0,63,63,0,2.0,8.0,1,0,2,3,0,1,4,586
2,PA,1,1,7,f,2.0,63,63,0,2.0,8.0,1,0,2,3,0,1,3,573
2,PA,1,1,7,f,2.0,63,63,0,2.0,8.0,1,0,2,3,0,1,3,573
2,PA,1,1,7,f,2.0,63,63,0,2.0,8.0,1,0,2,3,0,1,3,567
0,UT,1,0,2,c,0.0,18,18,0,0.0,0.0,1,1,2,3,1,2,2,766
0,UT,1,0,2,c,0.0,18,18,0,0.0,0.0,2,1,2,3,1,1,3,688
4,FL,1,1,1,c,1.0,72,72,0,3.0,4.0,1,1,1,2,1,2,3,607
4,FL,1,1,1,c,1.0,72,72,0,3.0,4.0,1,1,3,2,1,2,3,627
4,FL,1,1,1,c,1.0,72,72,0,3.0,4.0,1,1,3,2,1,2,3,627
0,KY,1,0,4,e,4.0,24,24,0,3.0,6.0,1,0,3,2,0,2,3,646
0,KY,1,0,4,e,4.0,24,24,0,3.0,6.0,1,0,3,2,0,2,3,651
1,PA,1,1,16,d,4.0,65,65,0,3.0,5.0,0,0,1,1,0,0,2,554
1,PA,1,1,16,d,4.0,65,65,0,3.0,5.0,0,0,1,1,0,2,2,555
1,PA,1,1,16,d,4.0,65,65,0,3.0,5.0,0,0,1,1,0,2,2,543
1,PA,1,0,3,e,0.0,50,50,0,3.0,7.0,0,0,1,1,0,0,1,603
1,PA,1,0,3,e,0.0,50,50,0,3.0,7.0,1,1,3,2,1,1,1,671
1,PA,1,0,10,d,0.0,41,41,0,2.0,15.0,1,0,2,2,1,1,2,600
1,PA,1,0,10,d,0.0,41,41,0,2.0,15.0,1,0,2,2,1,1,2,608
1,PA,1,0,10,d,0.0,41,41,0,2.0,15.0,1,0,2,2,1,1,2,600
1,PA,1,0,10,d,0.0,41,41,0,2.0,15.0,1,0,2,2,1,1,3,615
1,PA,1,0,10,d,0.0,41,41,0,2.0,15.0,1,0,2,2,1,1,3,615
1,PA,1,0,10,d,0.0,41,41,0,2.0,15.0,1,0,2,2,1,1,3,608
1,PA,1,1,13,f,0.0,47,47,0,1.0,1.0,1,1,1,3,1,2,2,656
1,PA,1,1,13,f,0.0,47,47,0,1.0,1.0,0,1,1,3,0,0,2,582
1,PA,1,1,13,f,0.0,47,47,0,1.0,1.0,0,1,1,3,0,0,2,582
2,OK,1,0,1,d,0.0,60,60,0,1.0,6.0,0,0,2,3,0,0,2,606
2,OK,1,0,1,d,0.0,60,60,0,1.0,6.0,2,0,1,1,0,3,2,618
2,OK,1,0,1,d,0.0,60,60,0,1.0,6.0,2,0,1,2,0,3,2,634
2,OK,1,0,1,d,0.0,60,60,0,1.0,6.0,2,0,1,2,0,3,2,621
2,OK,1,0,1,d,0.0,60,60,0,1.0,6.0,2,0,1,2,0,3,2,621
1,TN,1,0,1,d,0.0,25,25,0,2.0,2.0,2,1,2,2,0,3,1,659
1,TN,1,0,1,d,0.0,25,25,0,2.0,2.0,2,1,2,2,0,3,1,659
1,TN,1,0,1,d,0.0,25,25,0,2.0,2.0,2,1,2,2,0,3,1,652
1,TN,1,0,1,d,0.0,25,25,0,2.0,2.0,2,1,2,3,1,3,1,654
0,WA,1,0,4,c,0.0,21,21,0,1.0,2.0,0,0,1,1,0,0,2,622
0,WA,1,0,4,c,0.0,21,21,0,1.0,2.0,0,0,1,1,0,0,3,644
0,WA,1,0,4,c,0.0,21,21,0,1.0,2.0,1,0,1,1,0,1,1,682
2,CO,1,1,13,d,4.0,56,30,0,3.0,5.0,2,1,3,3,0,2,2,582
2,CO,1,1,13,d,4.0,56,30,0,3.0,5.0,2,1,3,3,0,2,2,582
2,CO,1,1,13,d,4.0,56,30,0,3.0,5.0,2,1,3,3,0,2,2,592
2,CO,1,1,13,d,4.0,56,30,0,3.0,5.0,2,1,3,3,0,2,2,592
2,CO,1,1,13,d,4.0,56,30,0,3.0,5.0,2,1,3,3,0,2,2,592
3,KY,2,1,3,e,3.0,75,75,1,3.0,6.0,0,0,1,1,0,0,4,567
3,KY,2,1,3,e,3.0,75,75,1,3.0,6.0,1,1,3,3,1,2,1,617
4,CO,1,0,2,e,0.0,24,24,0,4.0,2.0,1,0,3,3,0,2,1,638
4,CO,1,0,2,e,0.0,24,24,0,4.0,2.0,1,0,3,3,0,2,1,643
4,CO,1,0,2,e,0.0,24,24,0,4.0,2.0,1,1,4,3,1,2,1,651
4,CO,1,0,2,e,0.0,24,24,0,4.0,2.0,1,1,3,3,1,2,1,655
2,CO,1,0,4,f,3.0,46,46,0,2.0,5.0,1,0,2,2,0,2,2,611
2,CO,1,0,4,f,3.0,46,46,0,2.0,5.0,1,0,2,2,0,2,3,634
2,ID,1,0,21,d,4.0,51,51,0,3.0,3.0,1,1,3,3,0,1,2,594
2,ID,1,0,21,d,4.0,51,51,0,3.0,3.0,0,1,3,3,0,0,2,564
2,ID,1,0,21,d,4.0,51,51,0,3.0,3.0,0,1,3,3,0,0,2,569
2,ID,1,0,21,d,4.0,51,51,0,3.0,3.0,0,1,3,3,0,0,2,569
5,ID,1,1,2,f,1.0,70,70,0,3.0,5.0,0,0,1,1,0,0,4,505
5,ID,1,1,2,f,1.0,70,70,0,3.0,5.0,1,1,3,3,1,2,2,570
4,MO,1,0,7,f,0.0,22,22,0,2.0,2.0,1,1,2,3,0,2,2,658
4,MO,1,0,7,f,0.0,22,22,0,2.0,2.0,1,1,2,3,1,2,2,671
1,OR,1,0,13,e,0.0,41,41,0,0.0,0.0,0,0,1,1,0,0,2,649
1,OR,1,0,13,e,0.0,41,41,0,0.0,0.0,0,0,1,1,0,0,2,649
1,OR,1,0,13,e,0.0,41,41,0,0.0,0.0,1,0,2,2,0,1,2,707
1,OR,1,0,13,e,0.0,41,41,0,0.0,0.0,1,0,2,2,0,1,2,707
0,WA,1,1,20,e,0.0,19,19,0,4.0,2.0,0,0,4,3,0,1,2,428
0,WA,1,1,20,e,0.0,19,19,0,4.0,2.0,0,0,4,3,0,1,2,428
0,WA,1,1,20,e,0.0,19,19,0,4.0,2.0,0,0,4,3,0,1,2,428
0,WA,1,1,20,e,0.0,19,19,0,4.0,2.0,0,0,4,3,0,1,2,428
0,WA,1,1,20,e,0.0,19,19,0,4.0,2.0,0,0,4,3,0,1,2,428
3,PA,1,1,10,f,3.0,59,59,0,3.0,4.0,1,0,3,3,1,1,1,637
3,PA,1,1,10,f,3.0,59,59,0,3.0,4.0,1,1,3,3,1,1,1,625
3,PA,1,1,10,f,3.0,59,59,0,3.0,4.0,1,1,3,3,1,1,1,631
3,PA,1,1,10,f,3.0,59,59,0,3.0,4.0,1,1,3,3,1,1,1,642
3,PA,1,1,10,f,3.0,59,59,0,3.0,4.0,1,1,3,3,1,1,1,638
3,MO,1,1,6,h,1.0,75,75,1,3.0,15.0,1,0,3,3,0,1,2,625
3,MO,1,1,6,h,1.0,75,75,1,3.0,15.0,1,0,3,3,0,1,2,625
3,MO,1,1,6,h,1.0,75,75,1,3.0,15.0,1,0,3,3,0,1,2,625
1,PA,2,1,3,g,0.0,27,26,1,3.0,5.0,1,0,3,2,0,1,1,590
1,PA,2,1,3,g,0.0,27,26,1,3.0,5.0,1,0,3,3,0,1,1,591
1,PA,2,1,3,g,0.0,27,26,1,3.0,5.0,1,0,3,3,0,1,1,598
4,AL,1,1,8,e,4.0,75,75,0,2.0,15.0,1,0,2,1,1,1,2,637
4,AL,1,1,8,e,4.0,75,75,0,2.0,15.0,1,1,2,2,1,1,2,642
4,AL,1,1,8,e,4.0,75,75,0,2.0,15.0,1,1,2,2,1,1,2,637
4,AL,1,1,8,e,4.0,75,75,0,2.0,15.0,1,1,2,2,1,1,2,638
4,AL,1,1,8,e,4.0,75,75,0,2.0,15.0,1,1,2,2,1,1,2,642
2,NY,2,1,3,h,2.0,47,45,1,4.0,10.0,1,1,3,2,1,0,2,629
2,NY,2,1,3,h,2.0,47,45,1,4.0,10.0,1,1,3,2,1,0,2,629
2,NY,2,1,3,h,2.0,47,45,1,4.0,10.0,1,1,3,2,1,0,2,629
2,NY,2,1,3,h,2.0,48,45,1,4.0,10.0,1,1,3,2,1,0,2,629
2,NY,2,1,3,h,2.0,48,45,1,4.0,10.0,1,1,3,2,1,0,2,629
2,NY,1,1,16,d,3.0,70,70,0,4.0,3.0,0,0,4,3,0,0,2,618
2,NY,1,1,16,d,3.0,70,70,0,4.0,3.0,0,0,4,3,0,0,2,618
2,NY,1,1,16,d,3.0,70,70,0,4.0,3.0,0,0,4,3,0,0,2,618
3,FL,1,0,1,e,2.0,63,63,0,1.0,7.0,1,0,1,1,1,2,2,755
3,FL,1,0,1,e,2.0,63,63,0,1.0,7.0,1,1,3,3,1,2,2,771
3,FL,1,0,1,e,2.0,63,63,0,1.0,7.0,1,1,3,3,1,2,3,682
1,IA,1,1,1,f,1.0,61,61,0,3.0,9.0,1,0,3,3,0,1,1,569
1,IA,1,1,1,f,1.0,61,61,0,3.0,9.0,1,0,3,3,0,1,3,583
1,IA,1,1,1,f,1.0,61,61,0,3.0,9.0,1,0,3,3,0,1,3,592
1,IA,1,1,1,f,1.0,61,61,0,3.0,9.0,1,0,3,3,0,1,3,592
1,IA,1,1,1,f,1.0,61,61,0,3.0,9.0,1,0,3,3,0,1,3,592
3,UT,1,0,14,e,0.0,28,28,0,4.0,3.0,1,1,2,3,0,1,1,589
3,UT,1,0,14,e,0.0,28,28,0,4.0,3.0,1,1,2,3,0,1,1,595
3,UT,1,0,14,e,0.0,28,28,0,4.0,3.0,1,1,2,3,1,1,1,608
1,NY,2,1,6,e,1.0,40,16,1,4.0,5.0,1,0,4,3,1,0,2,695
1,NY,2,1,6,e,1.0,40,16,1,4.0,5.0,1,0,4,3,1,0,2,695
1,NY,2,1,6,e,1.0,40,16,1,4.0,5.0,1,0,4,3,1,0,3,699
1,NY,2,1,6,e,1.0,40,16,1,4.0,5.0,1,0,4,3,1,0,3,699
0,GA,1,1,11,f,1.0,75,75,0,4.0,10.0,0,0,4,2,0,0,4,547
0,GA,1,1,11,f,1.0,75,75,0,4.0,10.0,1,1,4,3,1,2,4,586
0,GA,1,1,11,f,1.0,75,75,0,4.0,10.0,1,1,4,3,1,2,4,586
0,GA,1,1,11,f,1.0,75,75,0,4.0,10.0,1,1,4,3,1,2,4,586
4,AL,1,1,16,e,0.0,57,57,0,1.0,4.0,1,1,1,1,0,2,2,643
4,AL,1,1,16,e,0.0,57,57,0,1.0,4.0,0,0,1,1,0,3,2,588
0,MD,1,1,7,f,3.0,44,44,0,3.0,9.0,1,1,3,3,1,2,4,662
0,MD,1,1,7,f,3.0,44,44,0,3.0,9.0,1,1,3,3,1,2,1,672
0,MD,1,1,7,f,3.0,44,44,0,3.0,9.0,1,1,3,3,1,2,2,673
3,MD,1,0,9,g,4.0,32,32,0,1.0,4.0,1,0,2,2,0,2,2,685
3,MD,1,0,9,g,4.0,32,32,0,1.0,4.0,1,1,1,2,1,2,2,694
4,FL,1,1,8,e,1.0,64,64,0,1.0,9.0,1,1,1,1,1,1,3,587
4,FL,1,1,8,e,1.0,64,64,0,1.0,9.0,1,1,1,3,1,1,3,595
4,FL,1,1,8,e,1.0,64,64,0,1.0,9.0,1,1,1,3,1,1,3,595
4,FL,1,1,8,e,1.0,64,64,0,1.0,9.0,1,1,1,3,1,1,3,595
4,FL,1,1,8,e,1.0,64,64,0,1.0,9.0,1,1,1,1,1,1,3,587
4,FL,1,1,8,e,1.0,64,64,0,1.0,9.0,1,1,1,1,1,1,3,587
0,WA,2,0,0,f,0.0,29,28,1,3.0,2.0,0,0,2,2,0,0,2,615
0,WA,2,0,0,f,0.0,29,28,1,3.0,2.0,1,0,3,3,0,1,3,646
0,WA,2,0,0,f,0.0,29,28,1,3.0,2.0,1,0,3,3,0,1,3,652
0,NY,1,0,17,e,1.0,42,42,0,3.0,1.0,1,0,3,3,0,0,2,567
0,NY,1,0,17,e,1.0,42,42,0,3.0,1.0,0,0,3,3,0,0,2,548
4,OK,1,0,12,e,0.0,30,30,0,1.0,2.0,0,0,1,1,0,0,4,584
4,OK,1,0,12,e,0.0,30,30,0,1.0,2.0,0,0,1,1,0,0,2,576
2,WI,1,0,1,f,0.0,23,23,0,4.0,8.0,2,1,3,3,1,2,3,618
2,WI,1,0,1,f,0.0,23,23,0,4.0,8.0,2,1,3,3,1,2,3,618
2,WI,1,0,1,f,0.0,23,23,0,4.0,8.0,2,0,3,3,0,2,3,618
2,WI,1,0,1,f,0.0,23,23,0,4.0,8.0,2,0,3,3,0,2,3,610
2,WI,1,0,1,f,0.0,23,23,0,4.0,8.0,2,0,3,3,0,2,3,625
3,UT,2,1,11,f,0.0,57,20,1,4.0,11.0,2,1,4,3,1,3,2,574
3,UT,2,1,11,f,0.0,57,20,1,4.0,11.0,2,1,4,3,1,3,2,594
3,UT,2,1,11,f,0.0,57,20,1,4.0,11.0,2,1,4,3,1,3,2,590
0,OH,1,0,0,e,0.0,22,22,0,3.0,3.0,1,1,3,3,0,2,3,652
0,OH,1,0,0,e,0.0,22,22,0,3.0,3.0,1,1,3,3,0,2,3,654
0,OH,1,0,0,e,0.0,22,22,0,3.0,3.0,1,1,3,3,0,2,3,654
0,OH,1,0,0,e,0.0,22,22,0,3.0,3.0,1,1,3,3,0,2,3,663
0,OH,1,0,0,e,0.0,22,22,0,3.0,3.0,1,1,1,1,0,2,3,658
0,OH,1,0,0,e,0.0,22,22,0,3.0,3.0,1,1,1,1,0,2,3,649
3,NY,1,1,16,e,4.0,45,45,0,3.0,5.0,2,0,3,3,0,0,2,684
3,NY,1,1,16,e,4.0,45,45,0,3.0,5.0,0,0,3,3,0,0,2,662
3,NY,1,1,16,e,4.0,45,45,0,3.0,5.0,0,0,3,3,0,0,2,662
0,NY,1,0,1,e,2.0,25,25,0,4.0,6.0,1,1,3,3,1,0,2,662
0,NY,1,0,1,e,2.0,25,25,0,4.0,6.0,1,1,3,3,1,0,2,663
0,NY,1,0,1,e,2.0,25,25,0,4.0,6.0,1,1,3,3,1,0,2,655
0,NY,1,0,1,e,2.0,25,25,0,4.0,6.0,1,1,3,3,1,0,2,655
2,FL,1,0,10,h,2.0,59,59,0,1.0,2.0,2,0,1,1,0,3,3,626
2,FL,1,0,10,h,2.0,59,59,0,1.0,2.0,2,0,1,1,0,3,3,632
2,FL,1,0,10,h,2.0,59,59,0,1.0,2.0,2,0,1,3,0,3,3,632
3,OH,2,0,17,e,0.0,39,23,0,1.0,3.0,0,1,1,1,0,2,3,612
3,OH,2,0,17,e,0.0,39,23,0,1.0,3.0,0,1,1,1,0,2,3,620
0,MS,1,1,5,d,3.0,62,62,0,1.0,4.0,1,1,1,1,1,2,2,622
0,MS,1,1,5,d,3.0,62,62,0,1.0,4.0,1,1,1,1,1,2,2,620
0,MS,1,1,5,d,3.0,62,62,0,1.0,4.0,1,1,1,1,1,2,2,620
0,MS,1,1,5,d,3.0,62,62,0,1.0,4.0,1,1,1,1,1,2,2,620
0,MS,1,1,5,d,3.0,62,62,0,1.0,4.0,1,1,1,1,1,2,2,612
3,FL,1,1,7,d,3.0,75,75,0,1.0,7.0,1,0,1,3,1,2,3,623
3,FL,1,1,7,d,3.0,75,75,0,1.0,7.0,1,0,1,3,1,2,4,633
3,FL,1,1,7,d,3.0,75,75,0,1.0,7.0,1,0,1,3,1,2,4,633
3,WY,2,1,1,e,4.0,73,69,1,3.0,4.0,1,0,3,3,0,2,1,624
3,WY,2,1,1,e,4.0,73,69,1,3.0,4.0,1,1,3,3,0,2,3,634
3,OH,1,0,20,e,0.0,19,19,0,0.0,0.0,0,0,2,2,0,0,2,654
3,OH,1,0,20,e,0.0,19,19,0,2.0,2.0,0,0,2,2,0,0,3,630
3,TN,1,1,6,e,3.0,30,30,0,1.0,6.0,1,1,1,1,1,2,2,589
3,TN,1,1,6,e,3.0,30,30,0,1.0,6.0,1,1,2,2,1,2,2,605
3,TN,1,1,8,f,3.0,30,30,0,1.0,6.0,1,1,2,2,1,2,2,592
1,NY,1,1,2,e,2.0,42,42,0,3.0,15.0,2,0,3,3,1,0,2,635
1,NY,1,1,2,e,2.0,42,42,0,3.0,15.0,2,0,3,3,1,0,2,654
1,NY,1,1,2,e,2.0,42,42,0,3.0,15.0,2,0,3,3,1,0,2,658
1,NY,1,1,2,e,2.0,42,42,0,3.0,15.0,2,0,3,3,1,0,2,658
1,NY,1,1,2,e,2.0,42,42,0,3.0,15.0,2,0,2,3,1,0,2,652
1,NY,1,1,2,e,2.0,42,42,0,3.0,15.0,2,0,3,3,1,0,2,657
1,FL,1,1,6,g,2.0,58,58,0,2.0,1.0,1,0,3,3,0,2,4,646
1,FL,1,1,6,g,2.0,58,58,0,2.0,1.0,1,0,3,3,0,2,3,636
1,FL,1,1,6,g,2.0,58,58,0,2.0,1.0,1,1,3,3,1,1,3,651
4,TN,1,1,6,f,0.0,73,73,0,4.0,7.0,0,0,1,1,0,0,4,602
4,TN,1,1,6,f,0.0,73,73,0,4.0,7.0,1,1,4,3,1,1,2,685
4,TN,1,1,6,f,0.0,73,73,0,4.0,7.0,1,1,4,3,1,1,2,690
4,TN,1,1,6,f,0.0,73,73,0,4.0,7.0,1,1,4,3,1,1,2,689
4,TN,1,1,6,f,0.0,73,73,0,4.0,7.0,1,1,4,3,1,1,2,689
3,TN,1,1,6,f,1.0,65,65,0,3.0,15.0,1,1,2,3,1,1,1,565
3,TN,1,1,6,f,1.0,65,65,0,3.0,15.0,1,1,2,3,1,1,1,565
3,TN,1,1,6,f,1.0,65,65,0,3.0,15.0,1,1,3,3,1,1,1,576
3,NH,1,0,9,g,0.0,32,32,0,0.0,0.0,1,1,3,3,1,1,1,670
3,NH,1,0,9,g,0.0,32,32,0,0.0,0.0,1,1,3,3,1,1,1,678
2,WI,1,0,22,e,0.0,42,42,0,3.0,1.0,0,0,3,2,0,0,2,514
2,WI,1,0,22,e,0.0,42,42,0,3.0,1.0,0,0,3,2,0,0,2,516
0,NY,1,0,4,e,3.0,28,28,0,2.0,2.0,2,0,3,2,1,0,2,769
0,NY,1,0,4,e,3.0,28,28,0,2.0,2.0,2,0,3,2,1,0,2,712
0,NY,1,0,1,f,3.0,28,28,0,2.0,2.0,2,0,3,2,1,0,2,735
0,NY,1,0,1,f,3.0,28,28,0,2.0,2.0,2,0,3,2,1,0,2,723
0,KY,1,0,4,e,0.0,55,46,0,3.0,15.0,1,0,3,2,1,2,2,665
0,KY,1,0,4,e,0.0,55,46,0,3.0,15.0,1,0,3,2,1,2,2,669
0,KY,1,0,4,e,0.0,55,46,0,3.0,15.0,1,0,3,2,1,2,2,687
0,KY,1,0,4,e,0.0,55,46,0,3.0,15.0,1,0,3,2,1,2,2,687
0,KY,1,0,4,e,0.0,55,46,0,3.0,15.0,1,0,3,2,1,2,2,687
0,KY,1,0,4,e,0.0,55,46,0,3.0,15.0,1,0,3,2,1,2,2,687
0,KY,1,0,4,e,0.0,55,46,0,3.0,15.0,1,0,3,2,1,2,2,687
2,FL,2,1,13,f,1.0,51,51,1,4.0,15.0,1,1,3,3,1,2,3,606
2,FL,2,1,13,f,1.0,51,51,1,4.0,15.0,1,1,3,3,1,2,3,606
4,AL,3,1,16,e,2.0,47,16,1,3.0,1.0,1,1,3,3,1,2,2,629
4,AL,3,1,16,e,2.0,47,16,1,3.0,1.0,0,1,3,3,0,0,2,591
4,AL,3,1,16,e,2.0,47,16,1,3.0,1.0,0,1,3,3,0,0,2,607
4,MO,1,1,9,f,4.0,42,42,0,3.0,15.0,1,0,3,3,0,2,3,592
4,MO,1,1,9,f,4.0,42,42,0,3.0,15.0,1,0,3,3,0,2,2,576
4,MO,1,1,9,f,4.0,42,42,0,3.0,15.0,1,0,3,3,0,2,2,585
4,MD,1,1,4,d,3.0,22,22,0,3.0,6.0,1,0,3,3,0,2,4,673
4,MD,1,1,4,d,3.0,22,22,0,3.0,6.0,1,0,3,3,0,1,2,660
0,WI,1,0,9,e,0.0,22,22,0,4.0,2.0,1,0,3,3,0,1,1,616
0,WI,1,0,9,e,0.0,22,22,0,4.0,2.0,1,0,3,3,0,1,1,616
0,WI,1,0,9,e,0.0,22,22,0,4.0,2.0,1,0,3,3,0,1,1,616
4,PA,1,0,10,f,0.0,51,51,0,1.0,0.0,1,0,1,2,0,1,4,644
4,PA,1,0,10,f,0.0,51,51,0,1.0,1.0,1,0,1,2,0,1,2,633
4,PA,1,0,10,f,0.0,51,51,0,1.0,1.0,1,0,1,2,0,1,2,617
4,PA,1,0,10,f,0.0,51,51,0,1.0,1.0,1,0,2,3,0,1,2,619
3,NY,1,0,8,e,1.0,38,38,0,1.0,5.0,2,0,1,1,0,0,4,667
3,NY,1,0,8,e,1.0,38,38,0,1.0,5.0,2,0,1,1,0,0,2,656
1,IN,2,1,1,f,3.0,75,75,1,3.0,2.0,1,1,3,3,1,1,2,644
1,IN,2,1,1,f,3.0,75,75,1,3.0,2.0,1,1,3,3,1,1,1,632
1,IN,2,1,1,f,3.0,75,75,1,3.0,2.0,1,1,3,3,1,2,1,649
1,IN,2,1,1,f,3.0,75,75,1,3.0,2.0,1,1,3,3,1,2,1,649
1,IN,2,1,1,f,3.0,75,75,1,3.0,2.0,1,1,3,3,1,2,1,649
1,IN,2,1,1,f,3.0,75,75,1,3.0,2.0,1,1,3,3,1,2,1,642
1,IN,2,1,1,f,3.0,75,75,1,3.0,2.0,1,1,3,3,1,2,1,642
1,NM,1,1,10,e,4.0,35,35,0,3.0,6.0,0,0,1,1,0,0,4,564
1,NM,1,1,10,e,4.0,35,35,0,3.0,6.0,0,0,1,1,0,0,2,556
1,NM,1,1,10,e,4.0,35,35,0,3.0,6.0,1,1,1,1,1,2,2,616
1,NM,1,1,10,e,4.0,35,35,0,3.0,6.0,1,1,1,1,1,2,2,620
1,OR,1,0,13,d,0.0,23,23,0,1.0,1.0,0,0,1,1,0,1,2,666
1,OR,1,0,13,d,0.0,23,23,0,1.0,1.0,0,0,1,1,0,1,2,666
