ID,TEXT,SENTIMENT
41811580,Got it!,POSITIVE
41803892,Ready! Call now!,POSITIVE
41760285,"hi Jeremiah, lets do the air filters. i will address others in my next visit.",POSITIVE
41777128,Hey Justin call me plz,POSITIVE
41796096,The gift in the office arranged it,POSITIVE
41744529,"Yeah, my battery is still under warranty so I'm going to come pick that up and take it to get swapped out then bring it back for y'all. Just waiting on traffic to die down a little since I'm coming from Kyle",POSITIVE
41761735,"Ashley carshield says they approved the 7,700 amount.  I think that's the amount you told me was the cost of a new transmission?  They said they left it a message on the 2nd and are waiting on your call back",POSITIVE
41815802,"I will, thank you too!",POSITIVE
41772026,I have a quote for $3107 for labor and parts,POSITIVE
41808878,The car is out front and easy to access. Key inside on console.,POSITIVE
41786585,Ok that works. I have blood work that day at the dr again so that will work. Thanks.,POSITIVE
41759703,Hey can we do 1 through 4? I have batteries for the key,POSITIVE
41793949,"Hello, Thanks for the heads up! You close at 7?",POSITIVE
41810654,Alrighty sounds good! Thank you for the video,POSITIVE
41816164,Liked “I appreciate that. Rob isn't in his office at the …”,POSITIVE
41754705,"Hi David. Thank you. 
Chantale",POSITIVE
41785869,"Hey Evelyn, just checking in on my vehicle.  I will need to make arrangements if I do not have transportation this evening. Thanks!",POSITIVE
41786273,Can you please confirm before you close up for the day that you got it back and we are good to go for the am?,NEUTRAL
41768743,"I'll come walk back over to chat with ya in a sec, I'll have to check my paperwork but I'm pretty sure i paid to have all of the brakes done at kinetic :l",POSITIVE
41789876,"Liked “LISA, Check out the video and let me know.  Recomm…”",POSITIVE
41772733,Thank you coming now,POSITIVE
41792896,I'll wait until Wednesday!,POSITIVE
41778132,Thank you so much!,POSITIVE
41802015,Thanks for the video!  Great service!!!,POSITIVE
41802558,Thank you!,POSITIVE
41818826,Ok thank you!,POSITIVE
41789503,Great. Thanks,POSITIVE
41803756,Thank you!,POSITIVE
41771711,Good morning Jackson this is Jay Jeffries can I come by and pick up some keys off the key ring from the van,POSITIVE
41817162,Ok great! I can actually come get it now! Would you mind sending an Uber?,POSITIVE
41768117,WOW. That video is really helpful. There are a few issues I will deal with before I leave for Maine in June. Thanks.,POSITIVE
41803863,Thank you.,POSITIVE
41777759,Sure! Thanks for the update.,POSITIVE
41808904,Thanks,POSITIVE
41774029,"Hi there, hopefully you found the source of the rattle? I think I'll opt for the new tire.",POSITIVE
41801932,Thanks Abbie!,POSITIVE
41800102,No problem. I'll try to get it done soon.,POSITIVE
41758205,Yes pls replace the filter,POSITIVE
41814876,First time I've seen a video. I like it! I would just ask if they could drive it around and hear that noise I thought was the tire.,POSITIVE
41777712,Thank you so muuuuch!,POSITIVE
41766762,Thank you!,POSITIVE
41747824,Hi James it's Ray Tuzzolino I coming in this afternoon to pick up my car so please have it out front and ready to go thanks,POSITIVE
41774394,Thank you,POSITIVE
41800116,"Thank you. I can do the filters myself, and the brakes etc I will schedule for another time.",POSITIVE
41791148,Did you talk to them? Everything good to go?,POSITIVE
41776766,Thank you,POSITIVE
41784407,Hook & Reel off 62nd and Slide,POSITIVE
41799035,Ok will be up there later this afternoon,POSITIVE
41765955,"Sounds good, thank you very much.",POSITIVE
41791975,Thanks,POSITIVE
41754150,"Good morning Mike,
That was quick. Thank you!",POSITIVE
41782640,"THANK YOU!!!!  Yes, let's get something scheduled.  I also have a 2019 Tiguan that I just got a recall on for the tire pressure sensor.  I will need to schedule a time to have that looked at as well.",POSITIVE
41789443,Yep. I'll run down there in about 30 minutes.,POSITIVE
41785654,Thanks!,POSITIVE
41815827,"Hello Andy, just checking to see if the car is ready",POSITIVE
41772040,Thanks!,POSITIVE
41768424,So I'm good in the tires and will not need them. Thank you!,POSITIVE
41773289,I'll do just the oil change today and bring it back in for service soon thank you very much for all the help,POSITIVE
41796284,Need to speak with you soon as possible today.,POSITIVE
41761192,I liked it,POSITIVE
41802396,"Can we do belt/tensioner, transmission service, left rear caliper, and oil change?",POSITIVE
41804705,"No questions at all, everything was perfect!!",POSITIVE
41784480,thank you!,POSITIVE
41804088,Almost at computer,POSITIVE
41774354,Thanks,POSITIVE
41786189,Thank you,POSITIVE
41802312,Thank you!,POSITIVE
41808002,Thank you,POSITIVE
41784452,I'm back in service now,POSITIVE
41788863,Thanks,POSITIVE
41818039,"hey this is Cody i just called and left a message just wanted to let you know your car is ready everything is good with your car i can give you the inspection form that goes over everything when you come in to pick up

so I asked you this morning on the phone if I could have a copy of it before I come in so that I may review it and you said no problem you would email it to snarleski@gmail.com
Thank you very much",POSITIVE
41807848,"They can put the wipers on 
too,",POSITIVE
41803978,Thanks!,POSITIVE
41762056,Thanks so much!!,POSITIVE
41795915,"??? to ""?Hi TONY! This is Jagger at Jerry Seiner Buick GMC Las Vegas. Please watch the video of YOUR vehicle at this webpage https://tvidnow.com/GRjxlIf.  Reply to this number by text to tell me how you liked it! Reply STOP to opt out.?""?",POSITIVE
41758348,"Thank you. Yes please, I will definitely need a car. What is the earliest that I can drop it off.",POSITIVE
41813664,"Hi! I just got it changed through a third party, the sticker is on the windshield.",POSITIVE
41777475,I appreciate your concern and your service,POSITIVE
41785603,Trying to sneak out early,POSITIVE
41756118,Thank you so much,POSITIVE
41776689,Thank you,POSITIVE
41772970,Let's start if we have not,POSITIVE
41753647,Thank you!,POSITIVE
41773931,Sounds good man,POSITIVE
41788316,Perfect. Have a great rest of your Monday!,POSITIVE
41755637,good,POSITIVE
41797072,Ok I'm on my way,POSITIVE
41808326,Hey! Wondering if later this afternoon is okay to come swap cars,POSITIVE
41782082,Please take care of it now,POSITIVE
41783717,Ok great!,POSITIVE
41752521,Heading in soon for that palisade,POSITIVE
41781885,Thank you!,POSITIVE
41744139,Yes please replace both. Thank you,POSITIVE
41748969,"Great, see you then!",POSITIVE
41797471,Thank you,POSITIVE
41746131,I am only authorizing the base work. We are on the wait list for getting a new RAV 4 should be getting it sometime in April. I am not going to put extra,POSITIVE
41748197,Do it anyway please,POSITIVE
41792866,Any update on the timing to have it complete?  We were hoping to stop by around 5 to pick it up,POSITIVE
41786150,I have 10% off coupon your office sent.,POSITIVE
41796829,Thank you!,POSITIVE
41785411,Thank you!,POSITIVE
41756136,"Thanks 

Gary",POSITIVE
41814161,Really like the video idea,POSITIVE
41765812,1 hour,POSITIVE
41744314,"Hey Chris :) sorry i forgot to tell you, dawn told me to- Jeff gave me a discount",POSITIVE
41763192,Thanks Alanna!,POSITIVE
41764526,Thank you,POSITIVE
41767196,Thank you,POSITIVE
41784921,Sounds good,POSITIVE
41791983,Oh yea lol,POSITIVE
41745274,Thank you,POSITIVE
41803039,Thank you,POSITIVE
41764347,"Blessed morning 
Did the part arrive ? Praying it does and all works out.",POSITIVE
41775739,I am surprised no other honda dealerships have a gas tank!,POSITIVE
41750980,Go for it,POSITIVE
41786827,"Everything's looks good, thank you.",POSITIVE
41764955,Yes please the link,POSITIVE
41755085,Yes please,POSITIVE
41763032,We will have to come and get it when we get off o work after 5 pm,POSITIVE
41761392,Thank your for your quick response.,POSITIVE
41800183,Thank you,POSITIVE
41783605,Great feature and a great way to communicate to the customer!,POSITIVE
41794543,Yes I think you guys sent me a coupon for some discounts if you can apply any would appreciate it,POSITIVE
41797659,Thank you,POSITIVE
41746583,Awesome! I'll head that way,POSITIVE
41766256,If someone called I'm with a client. Can you text me?,POSITIVE
41746334,Thank you!  Thank you!!  Yes.,POSITIVE
41797620,Thanks,POSITIVE
41780546,If I give her my card,POSITIVE
41780215,Did they find out what the problem could be,POSITIVE
41787532,Hi Lauren! Do you have any update on the warranty info?,POSITIVE
41803363,I really appreciate your work and assistance with my vehicle. I will be there in the am.,POSITIVE
41813053,My pleasure,POSITIVE
41793382,Timing cover I think he is saying,POSITIVE
41794366,Ok. Sorry we've been working like crazy these last few days while the weather is nice. Plan to pick up this week when it starts raining.,POSITIVE
41783081,"Thank you. 
I will be there shortly.",POSITIVE
41761821,"Good morning Lauren 
Thank you",POSITIVE
41754996,"thanks
Joe Francis",POSITIVE
41750716,"Also, is the coolant leak from one of the small hoses?
",POSITIVE
41812920,Yea that works-,POSITIVE
41743788,Absolutely,POSITIVE
41784442,"Tire is being covered by warranty right, I am not having to pay as it is stated in the invoice",POSITIVE
41813965,"Hi Scott.  I trust my Atlas is ready.  I plan to pick it up later this morning.  Thanks, Grant Murray.",POSITIVE
41757873,Yay! I'm back in town and can pick up my car any day this week,POSITIVE
41782314,"Ya está el repuesto , he esperado tu respuesta toda la semana para",POSITIVE
41794748,I'll be right there,POSITIVE
41757196,Thanks,POSITIVE
41805535,I'll be there in 20 minutes,POSITIVE
41799236,Thanks man Forsure,POSITIVE
41814607,Liked “Not too much longer!”,POSITIVE
41807827,That's good news,POSITIVE
41816744,Thank you!,POSITIVE
41753132,Can we do the front and rear struts for now?,POSITIVE
41771354,Hello I will be in about 30 mins to pick up my truck.  Thanks,POSITIVE
41798610,Got it taken care of see you Friday!,POSITIVE
41764529,So $758 for what I brought it in for?,POSITIVE
41744457,Hey JP this is great but I could not hear everything.  Could we chat?,POSITIVE
41791268,Thank you,POSITIVE
41803584,"Awesome. Thank you for letting me know.
Have you heard anything about any of the other things from my email?",POSITIVE
41815097,Yes the one that needs replaced and the other one I will replace on my next visit,POSITIVE
41763547,Thank you,POSITIVE
41752944,Please proceed,POSITIVE
41764241,"No worries Chris, I just didn't want to get in trouble for it later. I'm out of town for a couple of days but I can let you know when I'm back. I appreciate your help.",POSITIVE
41777362,"If you can get it done by 2:30 or so,
Please proceed. I would take as soon as it's ready, I'm only 5 mins away",POSITIVE
41783672,I saw the video and liked the video and the detailed work that was done.Thank you.,POSITIVE
41797273,Thank you so much,POSITIVE
41784012,Ok thanks yeah I need a vehicle by the end of the day tomorrow if we can make it happen,POSITIVE
41797091,Great. Thank you. See you tomorrow morning.,POSITIVE
41817755,Yea,POSITIVE
41785567,Thank you,POSITIVE
41763398,"Yes this number is best to contact me, thank you",POSITIVE
41748549,"Thanks, looks good",POSITIVE
41808074,"Just seen it , let's just do the regular air filter this time and next time I will do the rest",POSITIVE
41781030,Thank you. We will pick it up this afternoon. Can you please run it through the wash?,POSITIVE
41770293,"Awesome, thank you so much.",POSITIVE
41793846,Liked “Hi DEBRA! This is Greg at Mazda of West Ridge. Ple…”,POSITIVE
41794874,Liked “TERESE your vehicle is ready for pickup. Your keys…”,POSITIVE
41804820,There should be a tow truck coming anytime to pick up Honda Pilot .,POSITIVE
41786314,Liked “Okay I will check it when it gets back.”,POSITIVE
41765508,Do what's necessary,POSITIVE
41789430,"Perfect, thanks so much Kyle!!",POSITIVE
41743049,"Yes, it is approved.",POSITIVE
41810828,Good morning just checking to see if the parts arrived yesterday,POSITIVE
41805435,Right! The bottom is still there! Lol,POSITIVE
